pert_id,Carcinogenicity
Chem172_5,-
Chem172_6,-
Chem172_7,-
Chem172_8,-
Chem172_9,-
Chem173_0,-
Chem173_1,-
Chem173_2,-
Chem173_3,-
Chem173_4,-
Chem173_5,-
Chem173_6,-
Chem173_7,-
Chem173_8,-
Chem173_9,-
Chem174_0,+
Chem174_1,+
Chem174_2,+
Chem174_3,+
Chem174_4,+
Chem174_5,+
Chem174_6,+
Chem174_7,+
Chem174_8,+
Chem175_0,+
Chem175_1,+
Chem175_2,+
Chem175_3,+
Chem175_4,+
Chem175_5,+
Chem175_6,+
Chem175_7,+
Chem175_8,+
Chem176_0,-
Chem176_1,-
Chem176_2,-
Chem176_3,-
Chem176_4,-
Chem176_5,-
Chem176_6,-
Chem176_7,-
Chem176_8,-
Chem177_0,-
Chem177_1,-
Chem177_2,-
Chem177_3,-
Chem177_4,-
Chem178_0,-
Chem178_1,-
Chem178_2,-
Chem178_3,-
Chem178_4,-
Chem178_5,-
Chem178_6,-
Chem178_7,-
Chem178_8,-
Chem179_0,-
Chem179_1,-
Chem179_2,-
Chem179_3,-
Chem179_4,-
Chem179_5,-
Chem179_6,-
Chem179_7,-
Chem179_8,-
Chem17_0,-
Chem17_1,-
Chem17_2,-
Chem17_3,-
Chem17_4,-
Chem180_0,-
Chem180_1,-
Chem180_2,-
Chem180_3,-
Chem180_4,-
Chem180_5,-
Chem180_6,-
Chem180_7,-
Chem180_8,-
Chem181_0,+
Chem181_1,+
Chem181_10,+
Chem181_11,+
Chem181_12,+
Chem181_13,+
Chem181_14,+
Chem181_15,+
Chem181_16,+
Chem181_17,+
Chem181_18,+
Chem181_19,+
Chem181_2,+
Chem181_20,+
Chem181_3,+
Chem181_4,+
Chem181_5,+
Chem181_6,+
Chem181_7,+
Chem181_8,+
Chem181_9,+
Chem182_0,+
Chem182_1,+
Chem182_10,+
Chem182_11,+
Chem182_12,+
Chem182_13,+
Chem182_14,+
Chem182_15,+
Chem182_16,+
Chem182_17,+
Chem182_18,+
Chem182_19,+
Chem182_2,+
Chem182_20,+
Chem182_21,+
Chem182_22,+
Chem182_23,+
Chem182_3,+
Chem182_4,+
Chem182_5,+
Chem182_6,+
Chem182_7,+
Chem182_8,+
Chem182_9,+
Chem183_0,-
Chem183_1,-
Chem183_2,-
Chem183_3,-
Chem183_4,-
Chem183_5,-
Chem183_6,-
Chem183_7,-
Chem183_8,-
Chem183_9,-
Chem184_0,-
Chem184_1,-
Chem184_10,-
Chem184_11,-
Chem184_12,-
Chem184_13,-
Chem184_2,-
Chem184_3,-
Chem184_4,-
Chem184_5,-
Chem184_6,-
Chem184_7,-
Chem184_8,-
Chem184_9,-
Chem185_0,-
Chem185_1,-
Chem185_10,-
Chem185_11,-
Chem185_12,-
Chem185_2,-
Chem185_3,-
Chem185_4,-
Chem185_5,-
Chem185_6,-
Chem185_7,-
Chem185_8,-
Chem185_9,-
Chem186_0,+
Chem186_1,+
Chem186_2,+
Chem186_3,+
Chem186_4,+
Chem186_5,+
Chem186_6,+
Chem187_0,-
Chem187_1,-
Chem187_10,-
Chem187_11,-
Chem187_12,-
Chem187_13,-
Chem187_14,-
Chem187_15,-
Chem187_16,-
Chem187_17,-
Chem187_18,-
Chem187_19,-
Chem187_2,-
Chem187_20,-
Chem187_3,-
Chem187_4,-
Chem187_5,-
Chem187_6,-
Chem187_7,-
Chem187_8,-
Chem187_9,-
Chem188_0,-
Chem188_1,-
Chem188_2,-
Chem188_3,-
Chem188_4,-
Chem188_5,-
Chem188_6,-
Chem189_0,+
Chem189_1,+
Chem189_10,+
Chem189_11,+
Chem189_12,+
Chem189_2,+
Chem189_3,+
Chem189_4,+
Chem189_5,+
Chem189_6,+
Chem189_7,+
Chem189_8,+
Chem189_9,+
Chem18_0,+
Chem18_1,+
Chem18_2,+
Chem18_3,+
Chem190_0,-
Chem190_1,-
Chem190_2,-
Chem190_3,-
Chem190_4,-
Chem190_5,-
Chem190_6,-
Chem190_7,-
Chem191_0,+
Chem191_1,+
Chem191_2,+
Chem191_3,+
Chem191_4,+
Chem191_5,+
Chem191_6,+
Chem191_7,+
Chem192_0,+
Chem192_1,+
Chem192_10,+
Chem192_11,+
Chem192_12,+
Chem192_2,+
Chem192_3,+
Chem192_4,+
Chem192_5,+
Chem192_6,+
Chem192_7,+
Chem192_8,+
Chem192_9,+
Chem193_0,-
Chem193_1,-
Chem193_10,-
Chem193_11,-
Chem193_12,-
Chem193_13,-
Chem193_14,-
Chem193_15,-
Chem193_16,-
Chem193_17,-
Chem193_18,-
Chem193_19,-
Chem193_2,-
Chem193_20,-
Chem193_21,-
Chem193_22,-
Chem193_23,-
Chem193_24,-
Chem193_25,-
Chem193_26,-
Chem193_27,-
Chem193_28,-
Chem193_29,-
Chem193_3,-
Chem193_30,-
Chem193_31,-
Chem193_32,-
Chem193_33,-
Chem193_4,-
Chem193_5,-
Chem193_6,-
Chem193_7,-
Chem193_8,-
Chem193_9,-
Chem194_0,+
Chem194_1,+
Chem194_10,+
Chem194_11,+
Chem194_12,+
Chem194_13,+
Chem194_14,+
Chem194_15,+
Chem194_16,+
Chem194_17,+
Chem194_18,+
Chem194_19,+
Chem194_2,+
Chem194_3,+
Chem194_4,+
Chem194_5,+
Chem194_6,+
Chem194_7,+
Chem194_8,+
Chem194_9,+
Chem195_0,-
Chem195_1,-
Chem195_10,-
Chem195_11,-
Chem195_12,-
Chem195_13,-
Chem195_14,-
Chem195_15,-
Chem195_16,-
Chem195_2,-
Chem195_3,-
Chem195_4,-
Chem195_5,-
Chem195_6,-
Chem195_7,-
Chem195_8,-
Chem195_9,-
Chem196_0,+
Chem196_1,+
Chem196_10,+
Chem196_11,+
Chem196_12,+
Chem196_13,+
Chem196_2,+
Chem196_3,+
Chem196_4,+
Chem196_5,+
Chem196_6,+
Chem196_7,+
Chem196_8,+
Chem196_9,+
Chem197_0,+
Chem197_1,+
Chem197_10,+
Chem197_11,+
Chem197_12,+
Chem197_13,+
Chem197_14,+
Chem197_15,+
Chem197_16,+
Chem197_17,+
Chem197_18,+
Chem197_19,+
Chem197_2,+
Chem197_3,+
Chem197_4,+
Chem197_5,+
Chem197_6,+
Chem197_7,+
Chem197_8,+
Chem197_9,+
Chem198_0,-
Chem198_1,-
Chem198_10,-
Chem198_11,-
Chem198_12,-
Chem198_13,-
Chem198_14,-
Chem198_15,-
Chem198_16,-
Chem198_17,-
Chem198_18,-
Chem198_2,-
Chem198_3,-
Chem198_4,-
Chem198_5,-
Chem198_6,-
Chem198_7,-
Chem198_8,-
Chem198_9,-
Chem199_0,-
Chem199_1,-
Chem199_10,-
Chem199_11,-
Chem199_12,-
Chem199_13,-
Chem199_14,-
Chem199_15,-
Chem199_16,-
Chem199_2,-
Chem199_3,-
Chem199_4,-
Chem199_5,-
Chem199_6,-
Chem199_7,-
Chem199_8,-
Chem199_9,-
Chem19_0,-
Chem19_1,-
Chem19_2,-
Chem19_3,-
Chem19_4,-
Chem19_5,-
Chem19_6,-
Chem19_7,-
Chem19_8,-
Chem19_9,-
Chem1_0,+
Chem1_1,+
Chem1_10,+
Chem1_2,+
Chem1_3,+
Chem1_4,+
Chem1_5,+
Chem1_6,+
Chem1_7,+
Chem1_8,+
Chem1_9,+
Chem200_0,-
Chem200_1,-
Chem200_2,-
Chem200_3,-
Chem200_4,-
Chem200_5,-
Chem200_6,-
Chem201_0,+
Chem201_1,+
Chem201_10,+
Chem201_11,+
Chem201_12,+
Chem201_13,+
Chem201_14,+
Chem201_15,+
Chem201_16,+
Chem201_17,+
Chem201_2,+
Chem201_3,+
Chem201_4,+
Chem201_5,+
Chem201_6,+
Chem201_7,+
Chem201_8,+
Chem201_9,+
Chem202_0,-
Chem202_1,-
Chem202_10,-
Chem202_11,-
Chem202_12,-
Chem202_13,-
Chem202_14,-
Chem202_15,-
Chem202_16,-
Chem202_2,-
Chem202_3,-
Chem202_4,-
Chem202_5,-
Chem202_6,-
Chem202_7,-
Chem202_8,-
Chem202_9,-
Chem203_0,-
Chem203_1,-
Chem203_2,-
Chem203_3,-
Chem203_4,-
Chem203_5,-
Chem203_6,-
Chem203_7,-
Chem203_8,-
Chem203_9,-
Chem204_0,+
Chem204_1,+
Chem204_10,+
Chem204_11,+
Chem204_12,+
Chem204_13,+
Chem204_14,+
Chem204_15,+
Chem204_16,+
Chem204_17,+
Chem204_18,+
Chem204_2,+
Chem204_3,+
Chem204_4,+
Chem204_5,+
Chem204_6,+
Chem204_7,+
Chem204_8,+
Chem204_9,+
Chem205_0,+
Chem205_1,+
Chem205_10,+
Chem205_11,+
Chem205_12,+
Chem205_13,+
Chem205_14,+
Chem205_15,+
Chem205_16,+
Chem205_17,+
Chem205_2,+
Chem205_3,+
Chem205_4,+
Chem205_5,+
Chem205_6,+
Chem205_7,+
Chem205_8,+
Chem205_9,+
Chem206_0,-
Chem206_1,-
Chem206_10,-
Chem206_2,-
Chem206_3,-
Chem206_4,-
Chem206_5,-
Chem206_6,-
Chem206_7,-
Chem206_8,-
Chem206_9,-
Chem207_0,-
Chem207_1,-
Chem207_10,-
Chem207_11,-
Chem207_12,-
Chem207_2,-
Chem207_3,-
Chem207_4,-
Chem207_5,-
Chem207_6,-
Chem207_7,-
Chem207_8,-
Chem207_9,-
Chem208_0,+
Chem208_1,+
Chem208_10,+
Chem208_11,+
Chem208_12,+
Chem208_13,+
Chem208_14,+
Chem208_15,+
Chem208_16,+
Chem208_17,+
Chem208_2,+
Chem208_3,+
Chem208_4,+
Chem208_5,+
Chem208_6,+
Chem208_7,+
Chem208_8,+
Chem208_9,+
Chem209_0,+
Chem209_1,+
Chem209_10,+
Chem209_11,+
Chem209_12,+
Chem209_13,+
Chem209_14,+
Chem209_15,+
Chem209_16,+
Chem209_17,+
Chem209_18,+
Chem209_19,+
Chem209_2,+
Chem209_20,+
Chem209_21,+
Chem209_22,+
Chem209_23,+
Chem209_24,+
Chem209_25,+
Chem209_26,+
Chem209_27,+
Chem209_28,+
Chem209_3,+
Chem209_4,+
Chem209_5,+
Chem209_6,+
Chem209_7,+
Chem209_8,+
Chem209_9,+
Chem20_0,+
Chem20_1,+
Chem20_10,+
Chem20_11,+
Chem20_12,+
Chem20_13,+
Chem20_14,+
Chem20_15,+
Chem20_16,+
Chem20_17,+
Chem20_2,+
Chem20_3,+
Chem20_4,+
Chem20_5,+
Chem20_6,+
Chem20_7,+
Chem20_8,+
Chem20_9,+
Chem210_0,-
Chem210_1,-
Chem210_10,-
Chem210_11,-
Chem210_12,-
Chem210_13,-
Chem210_14,-
Chem210_15,-
Chem210_16,-
Chem210_17,-
Chem210_18,-
Chem210_19,-
Chem210_2,-
Chem210_20,-
Chem210_3,-
Chem210_4,-
Chem210_5,-
Chem210_6,-
Chem210_7,-
Chem210_8,-
Chem210_9,-
Chem211_0,+
Chem211_1,+
Chem211_10,+
Chem211_11,+
Chem211_12,+
Chem211_13,+
Chem211_14,+
Chem211_15,+
Chem211_2,+
Chem211_3,+
Chem211_4,+
Chem211_5,+
Chem211_6,+
Chem211_7,+
Chem211_8,+
Chem211_9,+
Chem212_0,-
Chem212_1,-
Chem212_10,-
Chem212_11,-
Chem212_12,-
Chem212_13,-
Chem212_14,-
Chem212_15,-
Chem212_16,-
Chem212_17,-
Chem212_18,-
Chem212_19,-
Chem212_2,-
Chem212_20,-
Chem212_3,-
Chem212_4,-
Chem212_5,-
Chem212_6,-
Chem212_7,-
Chem212_8,-
Chem212_9,-
Chem213_0,+
Chem213_1,+
Chem213_10,+
Chem213_11,+
Chem213_12,+
Chem213_13,+
Chem213_2,+
Chem213_3,+
Chem213_4,+
Chem213_5,+
Chem213_6,+
Chem213_7,+
Chem213_8,+
Chem213_9,+
Chem214_0,-
Chem214_1,-
Chem214_10,-
Chem214_11,-
Chem214_12,-
Chem214_13,-
Chem214_14,-
Chem214_15,-
Chem214_16,-
Chem214_17,-
Chem214_18,-
Chem214_19,-
Chem214_2,-
Chem214_20,-
Chem214_21,-
Chem214_3,-
Chem214_4,-
Chem214_5,-
Chem214_6,-
Chem214_7,-
Chem214_8,-
Chem214_9,-
Chem215_0,-
Chem215_1,-
Chem215_10,-
Chem215_11,-
Chem215_12,-
Chem215_13,-
Chem215_14,-
Chem215_15,-
Chem215_16,-
Chem215_17,-
Chem215_18,-
Chem215_19,-
Chem215_2,-
Chem215_20,-
Chem215_21,-
Chem215_22,-
Chem215_23,-
Chem215_24,-
Chem215_25,-
Chem215_26,-
Chem215_3,-
Chem215_4,-
Chem215_5,-
Chem215_6,-
Chem215_7,-
Chem215_8,-
Chem215_9,-
Chem216_0,-
Chem216_1,-
Chem216_10,-
Chem216_11,-
Chem216_12,-
Chem216_13,-
Chem216_14,-
Chem216_15,-
Chem216_16,-
Chem216_17,-
Chem216_18,-
Chem216_19,-
Chem216_2,-
Chem216_20,-
Chem216_21,-
Chem216_3,-
Chem216_4,-
Chem216_5,-
Chem216_6,-
Chem216_7,-
Chem216_8,-
Chem216_9,-
Chem217_0,-
Chem217_1,-
Chem217_10,-
Chem217_11,-
Chem217_12,-
Chem217_13,-
Chem217_14,-
Chem217_15,-
Chem217_16,-
Chem217_17,-
Chem217_18,-
Chem217_19,-
Chem217_2,-
Chem217_20,-
Chem217_21,-
Chem217_3,-
Chem217_4,-
Chem217_5,-
Chem217_6,-
Chem217_7,-
Chem217_8,-
Chem217_9,-
Chem218_0,+
Chem218_1,+
Chem218_10,+
Chem218_2,+
Chem218_3,+
Chem218_4,+
Chem218_5,+
Chem218_6,+
Chem218_7,+
Chem218_8,+
Chem218_9,+
Chem219_0,+
Chem219_1,+
Chem219_2,+
Chem219_3,+
Chem219_4,+
Chem219_5,+
Chem219_6,+
Chem219_7,+
Chem219_8,+
Chem219_9,+
Chem21_0,+
Chem21_1,+
Chem21_10,+
Chem21_11,+
Chem21_12,+
Chem21_13,+
Chem21_14,+
Chem21_15,+
Chem21_16,+
Chem21_17,+
Chem21_18,+
Chem21_19,+
Chem21_2,+
Chem21_20,+
Chem21_21,+
Chem21_22,+
Chem21_3,+
Chem21_4,+
Chem21_5,+
Chem21_6,+
Chem21_7,+
Chem21_8,+
Chem21_9,+
Chem220_0,+
Chem220_1,+
Chem220_2,+
Chem220_3,+
Chem220_4,+
Chem220_5,+
Chem220_6,+
Chem220_7,+
Chem220_8,+
Chem220_9,+
Chem221_0,+
Chem221_1,+
Chem221_2,+
Chem221_3,+
Chem221_4,+
Chem222_0,+
Chem222_1,+
Chem222_2,+
Chem222_3,+
Chem222_4,+
Chem222_5,+
Chem222_6,+
Chem222_7,+
Chem222_8,+
Chem222_9,+
Chem223_0,+
Chem223_1,+
Chem223_10,+
Chem223_11,+
Chem223_12,+
Chem223_13,+
Chem223_14,+
Chem223_15,+
Chem223_2,+
Chem223_3,+
Chem223_4,+
Chem223_5,+
Chem223_6,+
Chem223_7,+
Chem223_8,+
Chem223_9,+
Chem224_0,-
Chem224_1,-
Chem224_10,-
Chem224_2,-
Chem224_3,-
Chem224_4,-
Chem224_5,-
Chem224_6,-
Chem224_7,-
Chem224_8,-
Chem224_9,-
Chem225_0,-
Chem225_1,-
Chem225_10,-
Chem225_11,-
Chem225_12,-
Chem225_13,-
Chem225_14,-
Chem225_15,-
Chem225_2,-
Chem225_3,-
Chem225_4,-
Chem225_5,-
Chem225_6,-
Chem225_7,-
Chem225_8,-
Chem225_9,-
Chem226_0,-
Chem226_1,-
Chem226_2,-
Chem226_3,-
Chem226_4,-
Chem226_5,-
Chem226_6,-
Chem227_0,-
Chem227_1,-
Chem227_2,-
Chem227_3,-
Chem227_4,-
Chem227_5,-
Chem227_6,-
Chem228_0,+
Chem228_1,+
Chem228_2,+
Chem228_3,+
Chem228_4,+
Chem228_5,+
Chem228_6,+
Chem229_0,+
Chem229_1,+
Chem229_10,+
Chem229_11,+
Chem229_12,+
Chem229_13,+
Chem229_14,+
Chem229_15,+
Chem229_16,+
Chem229_17,+
Chem229_18,+
Chem229_19,+
Chem229_2,+
Chem229_20,+
Chem229_21,+
Chem229_22,+
Chem229_23,+
Chem229_24,+
Chem229_3,+
Chem229_4,+
Chem229_5,+
Chem229_6,+
Chem229_7,+
Chem229_8,+
Chem229_9,+
Chem22_0,+
Chem22_1,+
Chem22_10,+
Chem22_11,+
Chem22_12,+
Chem22_13,+
Chem22_14,+
Chem22_15,+
Chem22_16,+
Chem22_17,+
Chem22_18,+
Chem22_19,+
Chem22_2,+
Chem22_20,+
Chem22_21,+
Chem22_22,+
Chem22_3,+
Chem22_4,+
Chem22_5,+
Chem22_6,+
Chem22_7,+
Chem22_8,+
Chem22_9,+
Chem230_0,+
Chem230_1,+
Chem230_10,+
Chem230_11,+
Chem230_12,+
Chem230_13,+
Chem230_2,+
Chem230_3,+
Chem230_4,+
Chem230_5,+
Chem230_6,+
Chem230_7,+
Chem230_8,+
Chem230_9,+
Chem231_0,-
Chem231_1,-
Chem231_2,-
Chem231_3,-
Chem231_4,-
Chem231_5,-
Chem231_6,-
Chem232_0,+
Chem232_1,+
Chem232_10,+
Chem232_11,+
Chem232_12,+
Chem232_13,+
Chem232_14,+
Chem232_15,+
Chem232_2,+
Chem232_3,+
Chem232_4,+
Chem232_5,+
Chem232_6,+
Chem232_7,+
Chem232_8,+
Chem232_9,+
Chem233_0,+
Chem233_1,+
Chem233_10,+
Chem233_11,+
Chem233_12,+
Chem233_2,+
Chem233_3,+
Chem233_4,+
Chem233_5,+
Chem233_6,+
Chem233_7,+
Chem233_8,+
Chem233_9,+
Chem234_0,+
Chem234_1,+
Chem234_10,+
Chem234_2,+
Chem234_3,+
Chem234_4,+
Chem234_5,+
Chem234_6,+
Chem234_7,+
Chem234_8,+
Chem234_9,+
Chem235_0,+
Chem235_1,+
Chem235_10,+
Chem235_11,+
Chem235_12,+
Chem235_13,+
Chem235_14,+
Chem235_15,+
Chem235_16,+
Chem235_2,+
Chem235_3,+
Chem235_4,+
Chem235_5,+
Chem235_6,+
Chem235_7,+
Chem235_8,+
Chem235_9,+
Chem236_0,-
Chem236_1,-
Chem236_10,-
Chem236_11,-
Chem236_12,-
Chem236_13,-
Chem236_14,-
Chem236_15,-
Chem236_16,-
Chem236_17,-
Chem236_2,-
Chem236_3,-
Chem236_4,-
Chem236_5,-
Chem236_6,-
Chem236_7,-
Chem236_8,-
Chem236_9,-
Chem237_0,-
Chem237_1,-
Chem237_10,-
Chem237_11,-
Chem237_12,-
Chem237_13,-
Chem237_14,-
Chem237_15,-
Chem237_16,-
Chem237_17,-
Chem237_2,-
Chem237_3,-
Chem237_4,-
Chem237_5,-
Chem237_6,-
Chem237_7,-
Chem237_8,-
Chem237_9,-
Chem238_0,+
Chem238_1,+
Chem238_10,+
Chem238_11,+
Chem238_12,+
Chem238_13,+
Chem238_14,+
Chem238_15,+
Chem238_16,+
Chem238_17,+
Chem238_18,+
Chem238_2,+
Chem238_3,+
Chem238_4,+
Chem238_5,+
Chem238_6,+
Chem238_7,+
Chem238_8,+
Chem238_9,+
Chem239_0,+
Chem239_1,+
Chem239_10,+
Chem239_11,+
Chem239_12,+
Chem239_13,+
Chem239_14,+
Chem239_15,+
Chem239_16,+
Chem239_17,+
Chem239_18,+
Chem239_19,+
Chem239_2,+
Chem239_20,+
Chem239_21,+
Chem239_22,+
Chem239_23,+
Chem239_24,+
Chem239_25,+
Chem239_26,+
Chem239_27,+
Chem239_28,+
Chem239_29,+
Chem239_3,+
Chem239_30,+
Chem239_31,+
Chem239_4,+
Chem239_5,+
Chem239_6,+
Chem239_7,+
Chem239_8,+
Chem239_9,+
Chem23_0,+
Chem23_1,+
Chem23_10,+
Chem23_11,+
Chem23_12,+
Chem23_13,+
Chem23_14,+
Chem23_15,+
Chem23_16,+
Chem23_17,+
Chem23_18,+
Chem23_19,+
Chem23_2,+
Chem23_20,+
Chem23_21,+
Chem23_22,+
Chem23_23,+
Chem23_3,+
Chem23_4,+
Chem23_5,+
Chem23_6,+
Chem23_7,+
Chem23_8,+
Chem23_9,+
Chem240_0,+
Chem240_1,+
Chem240_10,+
Chem240_11,+
Chem240_12,+
Chem240_13,+
Chem240_14,+
Chem240_15,+
Chem240_16,+
Chem240_17,+
Chem240_18,+
Chem240_19,+
Chem240_2,+
Chem240_20,+
Chem240_3,+
Chem240_4,+
Chem240_5,+
Chem240_6,+
Chem240_7,+
Chem240_8,+
Chem240_9,+
Chem241_0,+
Chem241_1,+
Chem241_10,+
Chem241_11,+
Chem241_12,+
Chem241_13,+
Chem241_14,+
Chem241_15,+
Chem241_16,+
Chem241_17,+
Chem241_18,+
Chem241_19,+
Chem241_2,+
Chem241_20,+
Chem241_21,+
Chem241_22,+
Chem241_23,+
Chem241_3,+
Chem241_4,+
Chem241_5,+
Chem241_6,+
Chem241_7,+
Chem241_8,+
Chem241_9,+
Chem242_0,-
Chem242_1,-
Chem242_10,-
Chem242_11,-
Chem242_12,-
Chem242_13,-
Chem242_14,-
Chem242_15,-
Chem242_16,-
Chem242_17,-
Chem242_18,-
Chem242_19,-
Chem242_2,-
Chem242_20,-
Chem242_21,-
Chem242_22,-
Chem242_23,-
Chem242_24,-
Chem242_25,-
Chem242_26,-
Chem242_27,-
Chem242_3,-
Chem242_4,-
Chem242_5,-
Chem242_6,-
Chem242_7,-
Chem242_8,-
Chem242_9,-
Chem243_0,-
Chem243_1,-
Chem243_10,-
Chem243_11,-
Chem243_12,-
Chem243_13,-
Chem243_14,-
Chem243_15,-
Chem243_16,-
Chem243_17,-
Chem243_18,-
Chem243_19,-
Chem243_2,-
Chem243_20,-
Chem243_21,-
Chem243_22,-
Chem243_23,-
Chem243_24,-
Chem243_25,-
Chem243_26,-
Chem243_27,-
Chem243_28,-
Chem243_29,-
Chem243_3,-
Chem243_30,-
Chem243_31,-
Chem243_32,-
Chem243_33,-
Chem243_34,-
Chem243_35,-
Chem243_36,-
Chem243_37,-
Chem243_38,-
Chem243_39,-
Chem243_4,-
Chem243_40,-
Chem243_41,-
Chem243_5,-
Chem243_6,-
Chem243_7,-
Chem243_8,-
Chem243_9,-
Chem244_0,-
Chem244_1,-
Chem244_10,-
Chem244_11,-
Chem244_12,-
Chem244_13,-
Chem244_14,-
Chem244_15,-
Chem244_16,-
Chem244_17,-
Chem244_18,-
Chem244_19,-
Chem244_2,-
Chem244_20,-
Chem244_21,-
Chem244_22,-
Chem244_23,-
Chem244_24,-
Chem244_25,-
Chem244_26,-
Chem244_27,-
Chem244_3,-
Chem244_4,-
Chem244_5,-
Chem244_6,-
Chem244_7,-
Chem244_8,-
Chem244_9,-
Chem245_0,+
Chem245_1,+
Chem245_10,+
Chem245_11,+
Chem245_12,+
Chem245_13,+
Chem245_14,+
Chem245_15,+
Chem245_16,+
Chem245_17,+
Chem245_18,+
Chem245_19,+
Chem245_2,+
Chem245_3,+
Chem245_4,+
Chem245_5,+
Chem245_6,+
Chem245_7,+
Chem245_8,+
Chem245_9,+
Chem246_0,-
Chem246_1,-
Chem246_10,-
Chem246_11,-
Chem246_12,-
Chem246_13,-
Chem246_14,-
Chem246_15,-
Chem246_16,-
Chem246_17,-
Chem246_2,-
Chem246_3,-
Chem246_4,-
Chem246_5,-
Chem246_6,-
Chem246_7,-
Chem246_8,-
Chem246_9,-
Chem247_0,+
Chem247_1,+
Chem247_2,+
Chem247_3,+
Chem247_4,+
Chem247_5,+
Chem247_6,+
Chem247_7,+
Chem247_8,+
Chem248_0,+
Chem248_1,+
Chem248_10,+
Chem248_11,+
Chem248_12,+
Chem248_13,+
Chem248_14,+
Chem248_15,+
Chem248_2,+
Chem248_3,+
Chem248_4,+
Chem248_5,+
Chem248_6,+
Chem248_7,+
Chem248_8,+
Chem248_9,+
Chem249_0,-
Chem249_1,-
Chem249_10,-
Chem249_11,-
Chem249_12,-
Chem249_13,-
Chem249_14,-
Chem249_15,-
Chem249_16,-
Chem249_17,-
Chem249_18,-
Chem249_19,-
Chem249_2,-
Chem249_20,-
Chem249_21,-
Chem249_22,-
Chem249_23,-
Chem249_3,-
Chem249_4,-
Chem249_5,-
Chem249_6,-
Chem249_7,-
Chem249_8,-
Chem249_9,-
Chem24_0,-
Chem24_1,-
Chem24_10,-
Chem24_11,-
Chem24_12,-
Chem24_13,-
Chem24_14,-
Chem24_2,-
Chem24_3,-
Chem24_4,-
Chem24_5,-
Chem24_6,-
Chem24_7,-
Chem24_8,-
Chem24_9,-
Chem250_0,+
Chem250_1,+
Chem250_2,+
Chem250_3,+
Chem250_4,+
Chem250_5,+
Chem250_6,+
Chem250_7,+
Chem250_8,+
Chem250_9,+
Chem251_0,-
Chem251_1,-
Chem251_2,-
Chem251_3,-
Chem251_4,-
Chem251_5,-
Chem251_6,-
Chem251_7,-
Chem251_8,-
Chem252_0,+
Chem252_1,+
Chem252_2,+
Chem252_3,+
Chem252_4,+
Chem252_5,+
Chem252_6,+
Chem252_7,+
Chem252_8,+
Chem253_0,-
Chem253_1,-
Chem253_2,-
Chem253_3,-
Chem253_4,-
Chem253_5,-
Chem253_6,-
Chem253_7,-
Chem253_8,-
Chem254_0,-
Chem254_1,-
Chem254_2,-
Chem254_3,-
Chem254_4,-
Chem254_5,-
Chem254_6,-
Chem254_7,-
Chem254_8,-
Chem255_0,-
Chem255_1,-
Chem255_10,-
Chem255_11,-
Chem255_12,-
Chem255_13,-
Chem255_14,-
Chem255_15,-
Chem255_16,-
Chem255_17,-
Chem255_18,-
Chem255_19,-
Chem255_2,-
Chem255_3,-
Chem255_4,-
Chem255_5,-
Chem255_6,-
Chem255_7,-
Chem255_8,-
Chem255_9,-
Chem256_0,-
Chem256_1,-
Chem256_10,-
Chem256_11,-
Chem256_12,-
Chem256_13,-
Chem256_14,-
Chem256_15,-
Chem256_16,-
Chem256_17,-
Chem256_18,-
Chem256_2,-
Chem256_3,-
Chem256_4,-
Chem256_5,-
Chem256_6,-
Chem256_7,-
Chem256_8,-
Chem256_9,-
Chem257_0,+
Chem257_1,+
Chem257_10,+
Chem257_11,+
Chem257_2,+
Chem257_3,+
Chem257_4,+
Chem257_5,+
Chem257_6,+
Chem257_7,+
Chem257_8,+
Chem257_9,+
Chem258_0,-
Chem258_1,-
Chem258_10,-
Chem258_11,-
Chem258_12,-
Chem258_13,-
Chem258_2,-
Chem258_3,-
Chem258_4,-
Chem258_5,-
Chem258_6,-
Chem258_7,-
Chem258_8,-
Chem258_9,-
Chem259_0,+
Chem259_1,+
Chem259_10,+
Chem259_11,+
Chem259_12,+
Chem259_13,+
Chem259_2,+
Chem259_3,+
Chem259_4,+
Chem259_5,+
Chem259_6,+
Chem259_7,+
Chem259_8,+
Chem259_9,+
Chem25_0,-
Chem25_1,-
Chem25_10,-
Chem25_11,-
Chem25_2,-
Chem25_3,-
Chem25_4,-
Chem25_5,-
Chem25_6,-
Chem25_7,-
Chem25_8,-
Chem25_9,-
Chem260_0,-
Chem260_1,-
Chem260_10,-
Chem260_11,-
Chem260_12,-
Chem260_13,-
Chem260_14,-
Chem260_15,-
Chem260_16,-
Chem260_17,-
Chem260_18,-
Chem260_19,-
Chem260_2,-
Chem260_20,-
Chem260_21,-
Chem260_22,-
Chem260_23,-
Chem260_24,-
Chem260_25,-
Chem260_26,-
Chem260_27,-
Chem260_28,-
Chem260_29,-
Chem260_3,-
Chem260_30,-
Chem260_31,-
Chem260_32,-
Chem260_33,-
Chem260_34,-
Chem260_4,-
Chem260_5,-
Chem260_6,-
Chem260_7,-
Chem260_8,-
Chem260_9,-
Chem261_0,+
Chem261_1,+
Chem261_2,+
Chem261_3,+
Chem261_4,+
Chem261_5,+
Chem262_0,+
Chem262_1,+
Chem262_10,+
Chem262_11,+
Chem262_2,+
Chem262_3,+
Chem262_4,+
Chem262_5,+
Chem262_6,+
Chem262_7,+
Chem262_8,+
Chem262_9,+
Chem263_0,+
Chem263_1,+
